X,Y,incident_id,department,commune,incident_date,details,incident_type_id,gang_affiliations,icon_url
-72.248883,18.581254,387,West,Tabarre,2025/06/24 19:50:00-04,b'Confrontation between armed gangs and the police',1,[ 1 ],./0.png
-72.066914,18.531657,446,West,Ganthier,2025/07/05 08:49:00-04,"b'Armed men set a checkpoints, in Ganthier.'",2,[ 1 ],./0.png
-72.596146,19.202731,382,Artibonite,Dessalines,2025/06/24 14:16:00.798-04,b'Armed men in carrefour Pey area',4,[ 1 ],./0.png
-73.083389,18.440237,1246,Nippes,Miragoane,2025/10/21 13:32:00.659-04,b'RN2 is blocked at Miragoane / Chalons area',7,,./0.png
-71.983967,18.513605,447,West,Ganthier,2025/07/05 08:49:00-04,b'Armed men set up a checkpoints in Fond-Parisien ',2,[ 1 ],./0.png
-72.066553,18.532056,495,West,Ganthier,2025/07/12 09:21:00-04,b'Armed men set up a checkpoint in Ganthier ',2,[ 1 ],./0.png
-72.095306,18.651125,595,West,Thomazeau,2025/07/26 12:35:00.034-04,b'Armed men in area',4,[ 1 ],./0.png
-72.251123,18.569235,634,West,Tabarre,2025/07/30 14:12:00.413-04,"b'Armed men in area, they search people in the street / gang activity in progress.'",4,[ 1 ],./0.png
-72.226773,18.578563,635,West,Croix-Des-Bouquets,2025/07/30 12:15:00.250-04,b'Armed men in area',4,[ 1 ],./0.png
-72.064819,18.527143,726,West,Ganthier,2025/08/09 12:35:00-04,b'Presence of armed men reported',4,[ 1 ],./0.png
-72.221512,18.579871,1206,West,Croix-Des-Bouquets,2025/10/16 08:23:00.742-04,b'Armed men in area.',4,[ 1 ],./0.png
-72.20844,18.628351,1221,West,Croix-Des-Bouquets,2025/10/18 08:10:00.374-04,b'Armed men in area.',4,[ 1 ],./0.png
-72.069973,18.533755,1222,West,Ganthier,2025/10/18 08:12:00.526-04,b'Armed men set up a toll booth at the entrance to the town of Ganthier on the RN8 road towards the border ',2,[ 1 ],./0.png
-72.221778,18.580034,1289,West,Croix-Des-Bouquets,2025/10/28 07:53:00-04,b'Armed men in area',4,[ 1 ],./0.png
-72.30512,18.583012,871,West,Tabarre,2025/08/30 11:23:00.749-04,b'Armed men in area.',4,[ 2 ],./0.png
-72.228413,18.577186,388,West,Croix-Des-Bouquets,2025/06/24 19:35:00-04,b'Confrontation between armed gangs',4,"[ 1, 2 ]",./0.png
-72.223434,18.604422,524,West,Croix-Des-Bouquets,2025/07/15 20:58:00-04,b'Clash between gangs',1,"[ 1, 2 ]",./0.png
-72.239573,18.583379,787,West,Croix-Des-Bouquets,2025/08/16 18:20:00-04,b'Clash between gangs and police',1,"[ 1, 2 ]",./0.png
-72.244274,18.616526,1072,West,Croix-Des-Bouquets,2025/09/26 17:25:00.936-04,b'Clash between gangs',1,"[ 1, 2 ]",./0.png
-72.338679,18.530094,399,West,Port-au-Prince,2025/06/26 22:25:00-04,,1,[ 4 ],./0.png
-72.338705,18.530268,401,West,Port-au-Prince,2025/06/27 06:57:00.753-04,,1,[ 4 ],./0.png
-72.338619,18.530326,406,West,Port-au-Prince,2025/06/27 12:51:00.247-04,,1,[ 4 ],./0.png
-72.338692,18.53013,410,West,Port-au-Prince,2025/06/28 07:44:00-04,,1,[ 4 ],./0.png
-72.337499,18.533899,415,West,Port-au-Prince,2025/06/29 09:42:00-04,,1,[ 4 ],./0.png
-72.338636,18.529935,417,West,Port-au-Prince,2025/06/30 20:05:00-04,,1,[ 4 ],./0.png
-72.338658,18.530128,418,West,Port-au-Prince,2025/07/01 07:51:00.974-04,,1,[ 4 ],./0.png
-72.338525,18.530089,419,West,Port-au-Prince,2025/07/01 12:11:00.741-04,,1,[ 4 ],./0.png
-72.338379,18.532628,425,West,Port-au-Prince,2025/07/02 14:33:00-04,,1,[ 4 ],./0.png
-72.339349,18.533108,620,West,Port-au-Prince,2025/07/28 19:24:00-04,,1,[ 4 ],./0.png
-72.338739,18.530235,625,West,Port-au-Prince,2025/07/29 10:19:00.415-04,,1,[ 4 ],./0.png
-72.319852,18.567134,628,West,Delmas,2025/07/29 12:29:00.023-04,,1,[ 4 ],./0.png
-72.338654,18.530201,633,West,Port-au-Prince,2025/07/30 13:52:00.283-04,,1,[ 4 ],./0.png
-72.338651,18.530191,636,West,Port-au-Prince,2025/07/31 07:52:00.790-04,,1,[ 4 ],./0.png
-72.336452,18.541917,642,West,Port-au-Prince,2025/07/31 12:44:00.594-04,,1,[ 4 ],./0.png
-72.338345,18.530366,648,West,Port-au-Prince,2025/08/01 09:43:00.710-04,,1,[ 4 ],./0.png
-72.311162,18.553481,651,West,Delmas,2025/08/01 15:31:00.005-04,,1,[ 4 ],./0.png
-72.338735,18.530004,652,West,Port-au-Prince,2025/08/01 19:00:00-04,,1,[ 4 ],./0.png
-72.338684,18.530193,779,West,Port-au-Prince,2025/08/16 08:04:00-04,,1,[ 4 ],./0.png
-72.336289,18.541808,784,West,Port-au-Prince,2025/08/16 10:29:00-04,,1,[ 4 ],./0.png
-72.336461,18.533442,785,West,Port-au-Prince,2025/08/16 13:42:00-04,,1,[ 4 ],./0.png
-72.333914,18.546279,786,West,Port-au-Prince,2025/08/16 18:06:00-04,,1,[ 4 ],./0.png
-72.338641,18.53038,788,West,Port-au-Prince,2025/08/16 20:03:00-04,,1,[ 4 ],./0.png
-72.340205,18.542273,789,West,Port-au-Prince,2025/08/16 21:25:00-04,,1,[ 4 ],./0.png
-72.338628,18.530065,790,West,Port-au-Prince,2025/08/17 20:54:00-04,,1,[ 4 ],./0.png
-72.338619,18.530014,794,West,Port-au-Prince,2025/08/18 12:46:00.670-04,,1,[ 4 ],./0.png
-72.340118,18.532985,796,West,Port-au-Prince,2025/08/18 17:24:00.427-04,b'Police operation in progress with kamikaze drone',1,[ 4 ],./0.png
-72.340456,18.541845,797,West,Port-au-Prince,2025/08/18 18:21:00-04,,1,[ 4 ],./0.png
-72.336302,18.541775,798,West,Port-au-Prince,2025/08/18 19:56:00-04,b'Clash between gang and police',1,[ 4 ],./0.png
-72.333871,18.54633,800,West,Port-au-Prince,2025/08/18 20:20:00-04,b'Clash  between gang and police.',1,[ 4 ],./0.png
-72.33516,18.54099,1233,West,Port-au-Prince,2025/10/19 13:15:00-04,b'Police operation underway and use of suicide drones',1,[ 4 ],./0.png
-72.33525,18.540833,1234,West,Port-au-Prince,2025/10/19 15:41:00-04,b'Police operation underway and use of suicide drones',1,[ 4 ],./0.png
-72.33861,18.530276,1235,West,Port-au-Prince,2025/10/20 08:03:00.475-04,b'Clash between gang and police helped by armed population.',1,[ 4 ],./0.png
-72.33677,18.530286,1236,West,Port-au-Prince,2025/10/20 12:05:00.377-04,b'Police operation underway with kamikaze drones.',1,[ 4 ],./0.png
-72.338605,18.530303,1240,West,Port-au-Prince,2025/10/21 07:43:00.447-04,b'Clash between gang and police.',1,[ 4 ],./0.png
-72.338675,18.530335,1247,West,Port-au-Prince,2025/10/21 18:07:00.152-04,b'Clash between gang and police.',1,[ 4 ],./0.png
-72.389045,18.991475,1259,Artibonite,Verrettes,2025/10/23 08:02:00.936-04,b'Shooting at Christan district',1,[ 6 ],./0.png
-72.25683868,18.56879547,684,West,Tabarre,2025/08/06 08:40:00-04,,1,[ 10 ],./0.png
-72.390186,18.989659,621,Artibonite,Verrettes,2025/07/28 20:04:00-04,b'Clash between gang and police helped by armed population.',1,[ 14 ],./0.png
-72.388367,18.984239,545,Artibonite,Verrettes,2025/07/19 14:57:00-04,,1,"[ 1, 14 ]",./0.png
-72.256222,18.522484,693,West,Petion-Ville,2025/08/07 05:55:00-04,b'Clash between gang and police.',1,"[ 5, 18 ]",./0.png
-72.33532548,18.5389023,702,West,Port-au-Prince,2025/08/07 12:35:00-04,b'Clash between gang and police.',1,"[ 5, 18 ]",./0.png
-72.338684,18.530142,360,West,Port-au-Prince,2025/06/21 19:52:00-04,,1,"[ 7, 18 ]",./0.png
-72.417549,18.737254,456,West,Cabaret,2025/07/06 16:23:00.107-04,b'Clash between gangs.',1,"[ 14, 18 ]",./0.png
